0,0,0.08333333333333333,0.08333333333333333
0,1,0.041666666666666664,0.041666666666666664
0,2,0.08333333333333333,0.08333333333333333
0,3,0.020833333333333332,0.020833333333333332
0,4,0.10416666666666667,0.10416666666666667
0,5,0.16666666666666666,0.16666666666666666
0,6,0.08333333333333333,0.08333333333333333
0,7,0.08333333333333333,0.08333333333333333
0,8,0.2708333333333333,0.2708333333333333
0,9,0.2916666666666667,0.2916666666666667
0,10,0.3958333333333333,0.3958333333333333
0,11,0.3333333333333333,0.3333333333333333
0,12,0.4583333333333333,0.4583333333333333
0,13,0.375,0.375
0,14,0.375,0.375
0,15,0.375,0.375
0,16,0.3958333333333333,0.3958333333333333
0,17,0.6458333333333334,0.6458333333333334
0,18,0.4166666666666667,0.4166666666666667
0,19,0.5,0.5
0,20,0.6458333333333334,0.6458333333333334
0,21,0.6041666666666666,0.6041666666666666
0,22,0.625,0.625
0,23,0.6458333333333334,0.6458333333333334
0,24,0.6458333333333334,0.6458333333333334
0,25,0.6666666666666666,0.6666666666666666
0,26,0.6666666666666666,0.6666666666666666
0,27,0.7291666666666666,0.7291666666666666
0,28,0.6875,0.6875
0,29,0.5833333333333334,0.5833333333333334
0,30,0.6666666666666666,0.6666666666666666
0,31,0.8125,0.8125
0,32,0.7083333333333334,0.7083333333333334
0,33,0.6666666666666666,0.6666666666666666
0,34,0.8125,0.8125
0,35,0.5208333333333334,0.5208333333333334
0,36,0.6666666666666666,0.6666666666666666
0,37,0.7708333333333334,0.7708333333333334
0,38,0.75,0.75
0,39,0.7916666666666666,0.7916666666666666
0,40,0.75,0.75
0,41,0.6458333333333334,0.6458333333333334
0,42,0.8125,0.8125
0,43,0.75,0.75
0,44,0.6458333333333334,0.6458333333333334
0,45,0.5625,0.5625
0,46,0.7916666666666666,0.7916666666666666
0,47,0.6875,0.6875
0,48,0.75,0.75
0,49,0.7916666666666666,0.7916666666666666
0,50,0.75,0.75
0,51,0.8541666666666666,0.8541666666666666
0,52,0.75,0.75
0,53,0.6458333333333334,0.6458333333333334
0,54,0.75,0.75
0,55,0.75,0.75
0,56,0.7291666666666666,0.7291666666666666
0,57,0.7291666666666666,0.7291666666666666
0,58,0.7708333333333334,0.7708333333333334
0,59,0.9166666666666666,0.9166666666666666
0,60,0.7083333333333334,0.7083333333333334
0,61,0.8333333333333334,0.8333333333333334
0,62,0.7083333333333334,0.7083333333333334
0,63,0.7083333333333334,0.7083333333333334
0,64,0.6875,0.6875
0,65,0.75,0.75
0,66,0.7708333333333334,0.7708333333333334
0,67,0.6458333333333334,0.6458333333333334
0,68,0.7916666666666666,0.7916666666666666
0,69,0.7708333333333334,0.7708333333333334
0,70,0.8125,0.8125
0,71,0.7708333333333334,0.7708333333333334
0,72,0.7916666666666666,0.7916666666666666
0,73,0.7291666666666666,0.7291666666666666
0,74,0.7083333333333334,0.7083333333333334
0,75,0.8125,0.8125
0,76,0.7916666666666666,0.7916666666666666
0,77,0.7916666666666666,0.7916666666666666
0,78,0.7291666666666666,0.7291666666666666
0,79,0.8958333333333334,0.8958333333333334
0,80,0.8541666666666666,0.8541666666666666
0,81,0.8333333333333334,0.8333333333333334
0,82,0.8333333333333334,0.8333333333333334
0,83,0.6875,0.6875
0,84,0.7708333333333334,0.7708333333333334
0,85,0.8125,0.8125
0,86,0.8333333333333334,0.8333333333333334
0,87,0.875,0.875
0,88,0.7708333333333334,0.7708333333333334
0,89,0.8125,0.8125
0,90,0.8125,0.8125
0,91,0.7708333333333334,0.7708333333333334
0,92,0.7916666666666666,0.7916666666666666
0,93,0.7916666666666666,0.7916666666666666
0,94,0.7291666666666666,0.7291666666666666
0,95,0.75,0.75
0,96,0.7708333333333334,0.7708333333333334
0,97,0.75,0.75
0,98,0.8333333333333334,0.8333333333333334
0,99,0.8333333333333334,0.8333333333333334
1,0,0.8541666666666666,0.8541666666666666
1,1,0.7291666666666666,0.7291666666666666
1,2,0.75,0.75
1,3,0.8541666666666666,0.8541666666666666
1,4,0.7708333333333334,0.7708333333333334
1,5,0.8541666666666666,0.8541666666666666
1,6,0.7708333333333334,0.7708333333333334
1,7,0.9166666666666666,0.9166666666666666
1,8,0.7708333333333334,0.7708333333333334
1,9,0.8125,0.8125
1,10,0.8541666666666666,0.8541666666666666
1,11,0.875,0.875
1,12,0.75,0.75
1,13,0.7708333333333334,0.7708333333333334
1,14,0.8125,0.8125
1,15,0.9166666666666666,0.9166666666666666
1,16,0.875,0.875
1,17,0.8333333333333334,0.8333333333333334
1,18,0.8333333333333334,0.8333333333333334
1,19,0.7916666666666666,0.7916666666666666
1,20,0.875,0.875
1,21,0.9166666666666666,0.9166666666666666
1,22,0.9166666666666666,0.9166666666666666
1,23,0.9166666666666666,0.9166666666666666
1,24,0.75,0.75
1,25,0.8541666666666666,0.8541666666666666
1,26,0.8541666666666666,0.8541666666666666
1,27,0.8541666666666666,0.8541666666666666
1,28,0.8125,0.8125
1,29,0.7708333333333334,0.7708333333333334
1,30,0.8333333333333334,0.8333333333333334
1,31,0.7916666666666666,0.7916666666666666
1,32,0.875,0.875
1,33,0.8541666666666666,0.8541666666666666
1,34,0.8125,0.8125
1,35,0.7916666666666666,0.7916666666666666
1,36,0.9166666666666666,0.9166666666666666
1,37,0.7916666666666666,0.7916666666666666
1,38,0.7708333333333334,0.7708333333333334
1,39,0.8125,0.8125
1,40,0.8125,0.8125
1,41,0.7708333333333334,0.7708333333333334
1,42,0.9583333333333334,0.9583333333333334
1,43,0.8958333333333334,0.8958333333333334
1,44,0.75,0.75
1,45,0.7916666666666666,0.7916666666666666
1,46,0.7916666666666666,0.7916666666666666
1,47,0.8958333333333334,0.8958333333333334
